"","identifier","text","annus_accipere_ire_amicus_tenere_currere_regere","stare_pes_eumolpus_iterum_ingens_extra_metiri","hodie_nemo_fortunare_maga_amare_dominus_caelus","sanguis_an_adhuc_quidam_cenare_amicus_temptare","deinde_numquid_lacrima_mors_ab_timere_peccare","vinum_supra_metiri_perfundere_aqua_potio_medius","movere_giton_vultus_causa_relinquere_ars_parere","nasci_alter_aureus_afferre_duo_notare_ovare","planus_dormire_pater_occidere_pro_aurum_relinquere","nox_frater_intellegere_ascyltos_pati_vir_descendere","vultus_postquam_pectus_gaudium_mens_gladium_nunc","ante_mulier_diligens_iacere_ascyltos_uter_longus","locus_tantus_fugere_frater_loqui_amare_secretus","pro_causa_legere_ducere_fides_poena_vulnus","eumolpus_navis_iuvenis_navigium_damnare_littera_placere","pes_afferre_implere_gratia_fortunare_post_cervix","extra_turbare_imponere_vocare_gitona_frons_carmen","vocare_noster_ancilla_hinc_puella_quia_vox","perire_mare_fluctus_vincere_vovere_litus_terra","terra_arma_tellus_petere_orbis_bellus_caelus"
"251","urn:cts:latinLit:phi0972.phi001:34.1","iam trimalchio idem omnis ludere intermittere poscere facere potestas clarus vox sium quis ego iterum velle mulcere sumere cum subire signum symphonia dare et gustatorium par a chorus cantare rapere","0.00121951219512195","0.489024390243902","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.184146341463415","0.123170731707317","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.184146341463415","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195","0.00121951219512195"
"252","urn:cts:latinLit:phi0972.phi001:34.2","ceterus inter tumultus cum fortis paropsis excidere et puer iacere tollere animadvertere trimalchio colaphus obiurgare puer ac proicere rursus paropsidem iubere","0.00212765957446809","0.640425531914894","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.321276595744681","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"253","urn:cts:latinLit:phi0972.phi001:34.3","insequi esse lecticarius argentum inter reliquus purgamentum scops coepere everrere","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.459090909090909","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455"
"254","urn:cts:latinLit:phi0972.phi001:34.4","subindere intrare duo aethiopes capillatus cum pusillus uter qualis solere esse quis harena in amphitheatrum spargere vinum dare in manus aqua enim nemo porrigere","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.808064516129032","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.162903225806452","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645"
"255","urn:cts:latinLit:phi0972.phi001:34.5","laudare propter elegantia dominus aequus inquit mars amare itare iubere suus quis metiri assignare obiter et putidus servus parvus ego aestus frequens suus facere","0.00192307692307692","0.00192307692307692","0.867307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.0980769230769231","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"256","urn:cts:latinLit:phi0972.phi001:34.6","statim afferre esse amphora vitreus diligens gypsare quis in cervix pittacium esse affigere cum hic titulus falernum opimianum annus centum","0.290384615384615","0.00192307692307692","0.00192307692307692","0.0980769230769231","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.194230769230769","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.386538461538461","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"257","urn:cts:latinLit:phi0972.phi001:34.7","dum titulus perlegere complodere trimalchio manus et eheu inquit ergo diu vivere vinum quis homuncio quare tengomenas facere vita vinum esse verus opimianum praestare herus non tam bonus ponere et multus honestus cenare","0.00149253731343284","0.00149253731343284","0.225373134328358","0.225373134328358","0.00149253731343284","0.3","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.225373134328358","0.00149253731343284","0.00149253731343284"
"258","urn:cts:latinLit:phi0972.phi001:34.8","potare ergo ego et accuratus lautitia mirare larva argenteus afferre servus sic aptare ut articulus is vertebra luxare in omnis pars flectere","0.0027027027027027","0.137837837837838","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.678378378378378","0.0027027027027027","0.0027027027027027","0.137837837837838","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"259","urn:cts:latinLit:phi0972.phi001:34.9","hic cum super metiri semel iterum abicere et catenatio mobilis aliqui figurare exprimere trimalchio adicere","0.00238095238095238","0.954761904761905","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"260","urn:cts:latinLit:phi0972.phi001:34.10.1","eheu ego miserus quis totus homuncio nil esse","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647"
"261","urn:cts:latinLit:phi0972.phi001:34.10.2","sic esse cunctus postquam ego auferre orcus","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"262","urn:cts:latinLit:phi0972.phi001:34.10.3","ergo vivere dum licere esse bonus","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"263","urn:cts:latinLit:phi0972.phi001:35.1","laudatio ferculum esse insequi planus non pro expectatio magnus novitas tamen omnis convertere oculus","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.678378378378378","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"264","urn:cts:latinLit:phi0972.phi001:35.2","rotundus enim repositorium duodecim habere signum in orbis disponere super quis proprius convenire materia structor imponere cibus","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.716666666666667","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"265","urn:cts:latinLit:phi0972.phi001:35.3","super aries cicer arietinus super taurus bubula frustum super geminus testiculus ac rien super cancer corona super leo ficum africanam super virgo sterilicula","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.853191489361702","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.108510638297872","0.00212765957446809"
"266","urn:cts:latinLit:phi0972.phi001:35.4","super libra statera in quis alter pars scriblita esse in alter placenta super scorpio pisciculus marinus super sagittarius oclopeta super capricornus locusta marinus super aquarius anser super piscis duo mullus","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.940625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"267","urn:cts:latinLit:phi0972.phi001:35.5","in medius autem caespes cum herba excidere favus sustinere","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.628125"
"268","urn:cts:latinLit:phi0972.phi001:35.6","circumferre aegyptius puer clibanus argenteus panis at ipse etiam taeter voice de laserpiciario mimus canticum extorquere","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.940625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"269","urn:cts:latinLit:phi0972.phi001:35.7","ego ut tristis ad tam vilis accedere cibus suadere inquit trimalchio cenare hic esse ius cena","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"270","urn:cts:latinLit:phi0972.phi001:36.1","hic ut dicere ad symphonia quattuor tripudiare procurrere super pars repositorium auferre","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"271","urn:cts:latinLit:phi0972.phi001:36.2","quis facere videre infra scilicet in alter ferculum altilis et sumen lepus in medius pinna subornare ut pegasus videre","0.00212765957446809","0.321276595744681","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.321276595744681","0.00212765957446809","0.321276595744681","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"272","urn:cts:latinLit:phi0972.phi001:36.3","notare etiam circare angulus repositorium marsyas quattuor ex quis utriculus garum piperatus currere super piscis quis tanquam in euripos natare","0.24047619047619","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.597619047619047","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"273","urn:cts:latinLit:phi0972.phi001:36.4","dare omnis plaudere a familia incipere et res electus ridere aggredi","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"274","urn:cts:latinLit:phi0972.phi001:36.5","non parvus et trimalchio eiusmodi methodium laetus carpere inquit","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.3"
"275","urn:cts:latinLit:phi0972.phi001:36.6","procedere statim scissor et ad symphonia gesticulari itare lacerare obsonium ut putare essedarius hydraules cantare pugnare","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.137837837837838","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.272972972972973"
"276","urn:cts:latinLit:phi0972.phi001:36.7","ingerere nihilum parvus trimalchio lentus vox carpere carpere ego suspicare ad aliquis urbanitas totiens iterare vocare pertinere non erubescere is quis supra ego accumbere hic ipse interrogare","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.150746268656716","0.00149253731343284","0.150746268656716","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.673134328358209","0.00149253731343284","0.00149253731343284"
"277","urn:cts:latinLit:phi0972.phi001:36.8","at ille quis saepior eiusmodi ludus spectare videre ille inquit quis obsonium carpere carpus vocare itare quotiescunque dicere carpere idem verbum et vocare et imperare","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.324193548387097","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.00161290322580645","0.082258064516129","0.00161290322580645","0.566129032258065","0.00161290322580645","0.00161290322580645"
"278","urn:cts:latinLit:phi0972.phi001:37.1","non posse amplus quisquam gustare sed convertere ad is ut quis multus excipere longus accersere fabula coepere sciscitare quis esse mulier ille quis huc at illuc discurrere","0.00149253731343284","0.0761194029850746","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.747761194029851","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.150746268656716","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284"
"279","urn:cts:latinLit:phi0972.phi001:37.2","uxor inquit trimalchionis fortunare appellare quis nummus modium metiri et modus modus quis esse","0.003125","0.003125","0.784375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"280","urn:cts:latinLit:phi0972.phi001:37.3","ignoscere millus genius tuus nolle de manus ille panis accipere","0.628125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"281","urn:cts:latinLit:phi0972.phi001:37.4","nunc nec quis nec quare in caelus abire et trimalchionis topanta esse","0.0037037037037037","0.0037037037037037","0.92962962962963","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"282","urn:cts:latinLit:phi0972.phi001:37.5","ad supra merus meridie sium dicere ille tenebrare esse credere","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"283","urn:cts:latinLit:phi0972.phi001:37.6","ipse nescire quis habere adire saplutus esse sed hic lupatria providere omnis et ubi non putare","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"284","urn:cts:latinLit:phi0972.phi001:37.7","esse siccare sobriare bonus consilium tantus aurum videre esse tamen malus lingua picare pulvinaris quis amare amare quis non amare non amare","0.00212765957446809","0.108510638297872","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.853191489361702","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"285","urn:cts:latinLit:phi0972.phi001:37.8","ipse trimalchio fundus habere quis milvus volare nummus nummus argentum in ostiarius ille cella multus iacere quis quisquam in fortuna habere","0.578846153846154","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.0980769230769231","0.00192307692307692","0.00192307692307692","0.194230769230769","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.0980769230769231","0.00192307692307692"
"286","urn:cts:latinLit:phi0972.phi001:37.9","familia verus babae babae non mehercules putare decuma pars esse quis dominus suus noscere","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"287","urn:cts:latinLit:phi0972.phi001:37.10","ad supra quivis ex ire babaecalus in ruere folium conicere","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.92962962962963","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"288","urn:cts:latinLit:phi0972.phi001:38.1","nec esse quis putare ille quisquam emere omnis domire nasci lana credrae piper lactere gallinaceus sium quaerere invenire","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.716666666666667","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.121428571428571","0.00238095238095238"
"289","urn:cts:latinLit:phi0972.phi001:38.2","ad supra parus ille bonus lana nasci aries a tarento emere et is culare in grex","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.940625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"290","urn:cts:latinLit:phi0972.phi001:38.3","mel atticum ut domire nasci apis ab athenis iubere afferre obiter et vernaculus quis esse meliusculus a graeculis fieri","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.813513513513514","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.137837837837838","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"291","urn:cts:latinLit:phi0972.phi001:38.4","ecce intrare hic dies scribere ut ille ex india semen boletus mittere nam mula quidem nullus habere quis non ex onagrus nasci esse","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"292","urn:cts:latinLit:phi0972.phi001:38.5","videre tot culcitra nullus non aut conchyliatus aut coccineum tomentum habere tantus esse animus beatitudo","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"293","urn:cts:latinLit:phi0972.phi001:38.6","reliquus autem collibertus is cavere contemnere valde sucossi esse","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"294","urn:cts:latinLit:phi0972.phi001:38.7","videre ille quis in imus ire recumbere hodie suus octingenti possidere de nihilum crescere modus solere collum suus lignum portare","0.00192307692307692","0.00192307692307692","0.675","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.290384615384615","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"295","urn:cts:latinLit:phi0972.phi001:38.8","sed quomodo dicere ego nihil scire sed audire quom incubo pilleum rapere et thesaurus invenire","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"296","urn:cts:latinLit:phi0972.phi001:38.9","ego nere invidere sium quis deus dare esse tamen sub alapare et non velle se malus","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"297","urn:cts:latinLit:phi0972.phi001:38.10","itare prope casa hic titulus proscribere c pompeius diogenes ex kalendis iuliis cenaculum locare ipse enim domus emere","0.678378378378378","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"298","urn:cts:latinLit:phi0972.phi001:38.11","quis ille quis libertinium locus iacere quis bonus se habere non improperare ille","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"299","urn:cts:latinLit:phi0972.phi001:38.12","sestertius suus videre decies sed malus vacillare non putare ille capillus liber habere nec mehercules suus culpa ipse enim homo bonus non esse sed libertus scelerare quis omnis ad se facere","0.543243243243243","0.0027027027027027","0.408108108108108","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"300","urn:cts:latinLit:phi0972.phi001:38.13","scire autem socius olla malus fervere et ubi semel res inclinare esse amicus de medius","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.374074074074074","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"301","urn:cts:latinLit:phi0972.phi001:38.14","et quis honestus negotiatio exercere quis ile sic videre libitinarius esse","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"302","urn:cts:latinLit:phi0972.phi001:38.15","solere sic cenare quomodo rex aper gausapatus opus pistorius avis cocus pistor multus vinum sub metiri effundere quis aliquis in cella habere phantasia non homo","0.00149253731343284","0.00149253731343284","0.225373134328358","0.00149253731343284","0.00149253731343284","0.598507462686567","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.150746268656716","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284"
"303","urn:cts:latinLit:phi0972.phi001:38.16","inclinare quis res suus cum timere nere creditor ile conturbare existimare hic titulus auctio proscribere c iulius proculus auctio facere res supervacuus","0.00238095238095238","0.121428571428571","0.00238095238095238","0.716666666666667","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"304","urn:cts:latinLit:phi0972.phi001:39.1","interpellare tam dulcis fabula trimalchio nam iam tollere esse ferculum hilaris conviva vinum sermo publicare opera coepere dare","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.427659574468085","0.534042553191489","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"305","urn:cts:latinLit:phi0972.phi001:39.2","is ergo reclinare in cubare hic vinum inquit tu oportet suus facere piscis natare oportet","0.003125","0.003125","0.003125","0.003125","0.003125","0.784375","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
